KEYWORD,LINK,NAME,ADDRESS,PHONE NUMBER,WEBSITE,RATING,NO OF RATINGS,LINK TO PHOTO
New York NY,https://www.google.com/maps/place/Midtown+Manhattan+Psychic/data=!4m7!3m6!1s0x89c258ff964eb87f:0x2b9f587c3c1b0296!8m2!3d40.7563164!4d-73.9818694!16s%2Fg%2F1hc250_mw!19sChIJf7hOlv9YwokRlgIbPHxYnys?authuser=0&hl=en&rclk=1,Midtown Manhattan Psychic,"60 W 45th St #2f, New York, NY 10036",(646) 823-0833,midtownmanhattanpsychic.com,4.3,75,https://lh5.googleusercontent.com/p/AF1QipMSQ5R8lX8FfCeiTMMXYcjlZF5jFjEbkBjvxbji=w408-h544-k-no
New York NY,https://www.google.com/maps/place/The+British+Psychic:+Marion+Hedger/data=!4m7!3m6!1s0x89c25902f3140001:0xfbaba6c9bde4780f!8m2!3d40.7588393!4d-73.9692719!16s%2Fg%2F11g0k1rptg!19sChIJAQAU8wJZwokRD3jkvcmmq_s?authuser=0&hl=en&rclk=1,The British Psychic: Marion Hedger,"641 Lexington Avenue Entrance On, E 54th St, New York, NY 10022",(917) 621-5580,thebritishpsychic.com,4.7,25,https://lh5.googleusercontent.com/p/AF1QipMFOP-5D8ai2L7jlpSHrs7VQO7YsjCevuUKi-7o=w408-h272-k-no
New York NY,https://www.google.com/maps/place/Psychic+Healings+NYC/data=!4m7!3m6!1s0x89c25914b178e79f:0xf61f8bd4a6454d36!8m2!3d40.7576441!4d-73.9884132!16s%2Fg%2F11td2s_vgc!19sChIJn-d4sRRZwokRNk1FptSLH_Y?authuser=0&hl=en&rclk=1,Psychic Healings NYC,"253 W 43rd St, New York, NY 10036",(917) 518-0377,spiritualpsychicadvisor.com,4.3,6,https://lh5.googleusercontent.com/p/AF1QipMguH6QYF7OKxQX_SFquUCL6-uEx6YSKjs8ldjn=w408-h274-k-no
New York NY,https://www.google.com/maps/place/Gramercy+Park+Psychic+Readings+Spiritual+Advisor/data=!4m7!3m6!1s0x89c25973e9d64e99:0x55f6c108abd67039!8m2!3d40.7358792!4d-73.9795887!16s%2Fg%2F11k054h656!19sChIJmU7W6XNZwokROXDWqwjB9lU?authuser=0&hl=en&rclk=1,Gramercy Park Psychic Readings Spiritual Advisor,"363 1st Ave., New York, NY 10010",(917) 373-5255, ,5,1,https://lh5.googleusercontent.com/p/AF1QipPvFY3ArWsFlyDHgDJnUzydnJpC11ERBqeCDu2q=w426-h240-k-no
New York NY,https://www.google.com/maps/place/Psychic+Medium/data=!4m7!3m6!1s0x89c2592a7dfb4e05:0x4c4b879d030a5f58!8m2!3d40.7461489!4d-73.9902178!16s%2Fg%2F11srlgphld!19sChIJBU77fSpZwokRWF8KA52HS0w?authuser=0&hl=en&rclk=1,Psychic Medium,"818 6th Ave Apartment 3N, New York, NY 10001",(347) 243-9530, ,5,1,https://lh5.googleusercontent.com/p/AF1QipNVZF7aR2AqK1zq53As0tiWmYPrw2tgdDWjhaXn=w408-h408-k-no
New York NY,https://www.google.com/maps/place/Gramercy+readings/data=!4m7!3m6!1s0x89c259fa77c91c53:0xcd42337dec411f0b!8m2!3d40.7380162!4d-73.9840819!16s%2Fg%2F11ndxb2mq9!19sChIJUxzJd_pZwokRCx9B7H0zQs0?authuser=0&hl=en&rclk=1,Gramercy readings,"274 3rd Ave, New York, NY 10010",(212) 260-2221, ,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SNLqffFDCdcvSksP-A911g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.76846&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/psychic+readings+BY+hadid/data=!4m7!3m6!1s0x89c25982054d0001:0xe203243936e9c1ba!8m2!3d40.7211798!4d-73.9837261!16s%2Fg%2F11hyvgm0mc!19sChIJAQBNBYJZwokRusHpNjkkA-I?authuser=0&hl=en&rclk=1,psychic readings BY hadid,"301 E Houston St, New York, NY 10002",(646) 707-3779, ,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uts3BK2shZp1EdPfFbO_VQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.52997&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+%26+Spiritual+Advisor+Nicole/data=!4m7!3m6!1s0x89c25956b4ca17bd:0x59be4490ca4e03e8!8m2!3d40.7179191!4d-73.9852362!16s%2Fg%2F11vlz7wrpp!19sChIJvRfKtFZZwokR6ANOypBEvlk?authuser=0&hl=en&rclk=1,Psychic & Spiritual Advisor Nicole,"170 Delancey St, New York, NY 10002",(640) 201-7909,spiritualpsychicnicole.com,5,4,https://lh5.googleusercontent.com/p/AF1QipOWTrk8S3JNaH6Cgb_cyZyBEgTrk5hUS_6XQP0A=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Psychic+readings/data=!4m7!3m6!1s0x89c2592af59f44d9:0x9dbc9ac15fa9534d!8m2!3d40.719369!4d-73.9947878!16s%2Fg%2F11tc9dd123!19sChIJ2USf9SpZwokRTVOpX8GavJ0?authuser=0&hl=en&rclk=1,Psychic readings,"144 Bowery, New York, NY 10013",(929) 326-9801, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Axh7tZKpxKdo2zNd1DGZNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.5909&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Kips+Bay+Psychic/data=!4m7!3m6!1s0x89c25856c979997d:0xa64e5994f8b8eac4!8m2!3d40.744364!4d-73.9765009!16s%2Fg%2F11b5wm60cw!19sChIJfZl5yVZYwokRxOq4-JRZTqY?authuser=0&hl=en&rclk=1,Kips Bay Psychic,"605 2nd Ave #2, New York, NY 10016",(646) 377-2755, ,5,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oiBy33TevPLXB0YqxD8k7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.4685&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Famous+Psychic+Spiritual+Healer+Astrologer+Master+Shivakaashi+-+Best+Astrologer+%26+Psychic+Healer+in+New+York+USA/data=!4m7!3m6!1s0x89c25b244007d491:0xe58a8ba4a7d3983!8m2!3d40.6509852!4d-73.9490472!16s%2Fg%2F11y55vr823!19sChIJkdQHQCRbwokRgzl9SrqoWA4?authuser=0&hl=en&rclk=1,Famous Psychic Spiritual Healer Astrologer Master Shivakaashi - Best Astrologer & Psychic Healer in New York USA,"3013 Church Ave apt 2, Brooklyn, NY 11226",(646) 241-2455,psychichealerinusa.com,5,602,https://lh5.googleusercontent.com/p/AF1QipMEhAo0Y1LUiQPjYGFs9ai7uCdz6yvMyjPP_VG7=w408-h408-k-no
New York NY,https://www.google.com/maps/place/Psychic+readings+by+alex/data=!4m7!3m6!1s0x89c259783f799bd5:0x64b381d6c1456b18!8m2!3d40.7546665!4d-73.9704527!16s%2Fg%2F11y96mp24c!19sChIJ1Zt5P3hZwokRGGtFwdaBs2Q?authuser=0&hl=en&rclk=1,Psychic readings by alex,"220 E 49th St, New York, NY 10017",(347) 350-2809, ,5,4,https://lh5.googleusercontent.com/p/AF1QipPoL_j8WeJUJGM5Jc3Zy2cJDmndPunz2fC3922q=w939-h240-k-no
New York NY,https://www.google.com/maps/place/Mystic+Insights+Psychic/data=!4m7!3m6!1s0x89c25964b2b5881f:0x9b3376d051c43e38!8m2!3d40.7538826!4d-73.9867964!16s%2Fg%2F11y9bk5zr8!19sChIJH4i1smRZwokROD7EUdB2M5s?authuser=0&hl=en&rclk=1,Mystic Insights Psychic,"1420 Broadway Fl 2, New York, NY 10001",(917) 900-5404,mysticinsightspsychic.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zM8Q-aqgO2VBPblLIUd8FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.3764&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+and+Tarot+Readings+NYC/data=!4m7!3m6!1s0x89c259b5cd269af1:0xbe2a3f31e6eeba3a!8m2!3d40.7630799!4d-73.9727505!16s%2Fg%2F11tjhr3x1l!19sChIJ8ZomzbVZwokROrru5jE_Kr4?authuser=0&hl=en&rclk=1,Psychic and Tarot Readings NYC,"16 E 58th St #2, New York, NY 10022",(917) 937-1172,aladdinmedia.com,5,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bPptgZAUq_pVCDpzQ4x4tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.81703&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Party+Psychic/data=!4m7!3m6!1s0x69a9ad97cba785b3:0x41417e8ce0c792bc!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11y1lstq3v!19sChIJs4Wny5etqWkRvJLH4Ix-QUE?authuser=0&hl=en&rclk=1,Party Psychic, ,(212) 465-2660,party-psychic.com,5,10,https://lh5.googleusercontent.com/p/AF1QipPC76QL7_wCYu0FMMmyeXN40tGIeKH9TMolr-XC=w408-h510-k-no
New York NY,https://www.google.com/maps/place/Psychic+Gallery/data=!4m7!3m6!1s0x89c25900bf999039:0xbba0709f28bd00c5!8m2!3d40.7510715!4d-73.9816058!16s%2Fg%2F11f1xlr77j!19sChIJOZCZvwBZwokRxQC9KJ9woLs?authuser=0&hl=en&rclk=1,Psychic Gallery,"10 E 39th St Suite 1226, New York, NY 10016",(917) 238-6771,yourpsychicangel.com,5,9,https://lh5.googleusercontent.com/p/AF1QipNdC3vd7HTi4XVsPnGFI43pl1EFwgEIxmGMcu5n=w408-h526-k-no
New York NY,https://www.google.com/maps/place/Soho+Astrology/data=!4m7!3m6!1s0x89c25957f5232e05:0xb8b67e11ca4c8e40!8m2!3d40.7216814!4d-73.9970804!16s%2Fg%2F11pzkyzh4t!19sChIJBS4j9VdZwokRQI5MyhF-trg?authuser=0&hl=en&rclk=1,Soho Astrology,"21 Cleveland Pl, New York, NY 10012",(929) 434-2454, ,3.6,9,https://lh5.googleusercontent.com/p/AF1QipOLlh8boi-HWIIAUA7_SOyqdkcHwgP_9JQPEZ5t=w408-h307-k-no
New York NY,https://www.google.com/maps/place/Psychic+readings+by+nicole/data=!4m7!3m6!1s0x89c259e26e828ed5:0x97c32cd1121f9380!8m2!3d40.756837!4d-73.993494!16s%2Fg%2F11sjh5nbm8!19sChIJ1Y6CbuJZwokRgJMfEtEsw5c?authuser=0&hl=en&rclk=1,Psychic readings by nicole,"536 9th Ave, New York, NY 10023",(917) 471-0936, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qggIcTpgokG7O4h2ivdizg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.26&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Manhattan%27s+finest+psychic/data=!4m7!3m6!1s0x89c259e7b505df8b:0x96c9359711662e68!8m2!3d40.7503092!4d-73.9855909!16s%2Fg%2F11j1126trz!19sChIJi98FtedZwokRaC5mEZc1yZY?authuser=0&hl=en&rclk=1,Manhattan's finest psychic,"46 W 36th St., New York, NY 10018",(347) 380-5757, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sezQTC1sT6zHE8Nm8pqHjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.57828&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+readings+by+Kelly/data=!4m7!3m6!1s0x89c25b238cd706ef:0xb643203b11a289f8!8m2!3d40.6676156!4d-73.9807417!16s%2Fg%2F11lgvtjcbr!19sChIJ7wbXjCNbwokR-ImiETsgQ7Y?authuser=0&hl=en&rclk=1,Psychic readings by Kelly,"303 7th Ave, Brooklyn, NY 11215",(917) 960-4909,kellygreen844.wixsite.com,4.9,47,https://lh5.googleusercontent.com/p/AF1QipOWDdvhuIwOabwe55FwTg0-eKpYAY70pqwcvZvs=w426-h240-k-no
New York NY,https://www.google.com/maps/place/Psychic+Readings/data=!4m7!3m6!1s0x2bff8cbaad483b4d:0xf72c134e8fcce11b!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11q2t14k33!19sChIJTTtIrbqM_ysRG-HMj04TLPc?authuser=0&hl=en&rclk=1,Psychic Readings, ,(917) 891-1173, ,5,3,https://lh5.googleusercontent.com/p/AF1QipOoSh-vLVf3rBXGGuWy-GndXnWEKC7L5JTH5Itk=w408-h577-k-no
New York NY,https://www.google.com/maps/place/Drew+McClain+Psychic-Medium/data=!4m7!3m6!1s0x89c2f67b0c11d737:0x5bcc1c31268e1a24!8m2!3d40.7036855!4d-73.8783995!16s%2Fg%2F11clvy2zp2!19sChIJN9cRDHv2wokRJBqOJjEczFs?authuser=0&hl=en&rclk=1,Drew McClain Psychic-Medium, ,(714) 553-2610,drewmcclain.com,4.9,244,https://lh5.googleusercontent.com/p/AF1QipNnXyNny2ldcFqY1mTBOXiZciR-ixBvus3B0mfL=w408-h282-k-no
New York NY,https://www.google.com/maps/place/Psychic+Spiritual+Healing+Centre/data=!4m7!3m6!1s0x89c259a17b57ef1f:0xe7d0862700bfb9fe!8m2!3d40.709219!4d-74.013753!16s%2Fg%2F11b7q2hjjn!19sChIJH-9Xe6FZwokR_rm_ACeG0Oc?authuser=0&hl=en&rclk=1,Psychic Spiritual Healing Centre,"123 Washington St, New York, NY 10006",(954) 593-2690,psychicshop.net,4,8,https://lh5.googleusercontent.com/p/AF1QipP9W0ILx2QuKq5xiE865D3ViEAxx250kFEheVsH=w408-h543-k-no
New York NY,https://www.google.com/maps/place/Spiritual+healer+by+rosey/data=!4m7!3m6!1s0x89c25947fd17cfbd:0x2a6df70438688cf7!8m2!3d40.753513!4d-73.973531!16s%2Fg%2F11k3m86kjs!19sChIJvc8X_UdZwokR94xoOAT3bSo?authuser=0&hl=en&rclk=1,Spiritual healer by rosey,"152 E 46th St, New York, NY 10017",(646) 545-1166, ,5,1,https://lh5.googleusercontent.com/p/AF1QipMkn6Gisk2feJ-XMpKkrfiNqtvQmNRbFKma2-am=w408-h427-k-no
New York NY,https://www.google.com/maps/place/Astrology+New+York/data=!4m7!3m6!1s0x89c2597946cf15d7:0x596cefcf7c41efa!8m2!3d40.721332!4d-74.004177!16s%2Fg%2F1tdn9ldf!19sChIJ1xXPRnlZwokR-h7E9_zOlgU?authuser=0&hl=en&rclk=1,Astrology New York,"365 Canal St, New York, NY 10013",(212) 925-5536,astrology-newyork.com,5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r5Ei5gyxEfm2Qv9Zhf1f2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.107468&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+Readings+By+Ashlynn/data=!4m7!3m6!1s0x89c259a3b1fa3581:0x17b26a1f45fcbd47!8m2!3d40.7392798!4d-73.9910483!16s%2Fg%2F11ldl00r1n!19sChIJgTX6saNZwokRR738RR9qshc?authuser=0&hl=en&rclk=1,Psychic Readings By Ashlynn,"123 5th Ave, New York, NY 10160",(202) 555-7890,psychicreadingsbyashlynn.com, , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-pOvcEWXyg7ulCG-7ZfEJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.345985&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+reader+on+Madison+Ave/data=!4m7!3m6!1s0x89c25968f6133b5b:0x9f29128f267bc866!8m2!3d40.7435653!4d-73.9862573!16s%2Fg%2F11h_xmy3l2!19sChIJWzsT9mhZwokRZsh7Jo8SKZ8?authuser=0&hl=en&rclk=1,Psychic reader on Madison Ave,"62 Madison Ave, New York, NY 10016",(347) 488-0796, ,2.5,4,https://lh5.googleusercontent.com/p/AF1QipPFDD8YRjaCtVbQytrginrJfhx-1_-xAlP-6eJs=w408-h541-k-no
New York NY,https://www.google.com/maps/place/Tarot+Card+Reader+Angela+Lucy/data=!4m7!3m6!1s0x89c25998658e7291:0x8294e664d86c0149!8m2!3d40.7358089!4d-73.9925476!16s%2Fg%2F1tgdjxrc!19sChIJkXKOZZhZwokRSQFs2GTmlII?authuser=0&hl=en&rclk=1,Tarot Card Reader Angela Lucy,"7 E 14th St #17J, New York, NY 10003",(917) 992-4449,tarot-cardreader.com,4.3,40,https://lh5.googleusercontent.com/p/AF1QipMoYYEdKcdfAaJXVI2akd2-bJ4KNvajO9fqS2Dz=w408-h408-k-no
New York NY,"https://www.google.com/maps/place/Emerald+Psychic+Network,+LLC/data=!4m7!3m6!1s0x88891934b7d43c53:0x1486e1c945971db5!8m2!3d40.7206058!4d-74.0014893!16s%2Fg%2F11j1spvv_f!19sChIJUzzUtzQZiYgRtR2XRcnhhhQ?authuser=0&hl=en&rclk=1","Emerald Psychic Network, LLC","447 Broadway 2nd floor #728, New York, NY 10013",(904) 601-7838,emeraldpsychicnetwork.com,5,54,https://lh3.googleusercontent.com/p/AF1QipMBgRBX8Wn2eWrvj6ZUA8NfKepqFP9zAQsFwno=w408-h725-k-no
New York NY,https://www.google.com/maps/place/Psychic+Spiritual+Advisor/data=!4m7!3m6!1s0x89c2594664735e99:0x16374c7308035957!8m2!3d40.7417461!4d-73.992713!16s%2Fg%2F11lcmbwhlh!19sChIJmV5zZEZZwokRV1kDCHNMNxY?authuser=0&hl=en&rclk=1,Psychic Spiritual Advisor,"52 W 22nd St APT 2, New York, NY 10010",(646) 357-0078,spiritualadvisornyc.com,5,3,https://lh5.googleusercontent.com/p/AF1QipMqjfEKAaydEQrMsVTXIlwxvKFLDwm1hDkOIAzQ=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Psychic+Readings+By+Savannah/data=!4m7!3m6!1s0x89c25b83eeca3b11:0x227d243df89b1f54!8m2!3d40.7119367!4d-73.9632685!16s%2Fg%2F11kqnp3h5q!19sChIJETvK7oNbwokRVB-b-D0kfSI?authuser=0&hl=en&rclk=1,Psychic Readings By Savannah,"118 S 4th St, Brooklyn, NY 11249",(646) 657-7823, ,3.7,3,https://lh5.googleusercontent.com/p/AF1QipPhoSVJ8t4m5sv_c_D3ZIllz063y_FTe3VRlbxB=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Psychic+energy+readings+78+st/data=!4m7!3m6!1s0x89c25997dc7f9301:0x5233d2d5f1e78a7!8m2!3d40.7716952!4d-73.9538253!16s%2Fg%2F11vm02bxvx!19sChIJAZN_3JdZwokRp3geXy09IwU?authuser=0&hl=en&rclk=1,Psychic energy readings 78 st,"354 E 78th St, New York, NY 10075",(347) 313-5440, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZkJK07hsNeOLEYvyaWHFbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.99161&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+readings+by+nicole/data=!4m7!3m6!1s0x89c259a69d1bfbcd:0xff20f077357f2cab!8m2!3d40.742077!4d-74.003343!16s%2Fg%2F11ny3dhjkw!19sChIJzfsbnaZZwokRqyx_NXfwIP8?authuser=0&hl=en&rclk=1,Psychic readings by nicole,"347 W 16th St Suite 1A, New York, NY 10011",(917) 865-0072, , , ,https://lh5.googleusercontent.com/p/AF1QipMInqhwYe5A0Smv4TTpE3EIdMvwr22VQsPhj5oX=w426-h240-k-no
New York NY,https://www.google.com/maps/place/ESP+Psychic+Readings+By+Katie/data=!4m7!3m6!1s0x89c259753c6e0421:0xae99b542f6988f28!8m2!3d40.7340904!4d-73.9810501!16s%2Fg%2F1hf5c3j4q!19sChIJIQRuPHVZwokRKI-Y9kK1ma4?authuser=0&hl=en&rclk=1,ESP Psychic Readings By Katie,"351 E 18th St, New York, NY 10003",(917) 388-2299, ,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pTLafbrFi9DJJux_pAABjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.71578&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Best+Psychic+Spiritual+Healer+Astrologer+Guru+in+New+York+USA+-+Best+Indian+Astrologer+in+USA/data=!4m7!3m6!1s0x89c25d813d6d7c1f:0xc5e05fd95ebc571f!8m2!3d40.6307781!4d-73.9191271!16s%2Fg%2F11ltsb1x3f!19sChIJH3xtPYFdwokRH1e8Xtlf4MU?authuser=0&hl=en&rclk=1,Best Psychic Spiritual Healer Astrologer Guru in New York USA - Best Indian Astrologer in USA,"Inside Telco Store Located in Flatlands Shopping Center, 1910 Ralph Ave, Brooklyn, NY 11234",(646) 879-7146,bestpsychicguru.com,5,253,https://lh5.googleusercontent.com/p/AF1QipPlvsaSPhMVzYOXUO0MjQo_2jP4uVEWYm8evG2t=w654-h240-k-no
New York NY,https://www.google.com/maps/place/Tarot+of+New+York/data=!4m7!3m6!1s0x2e89210e9b840d4f:0x8388900ecec5d62c!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11q8wqxyr2!19sChIJTw2Emw4hiS4RLNbFzg6QiIM?authuser=0&hl=en&rclk=1,Tarot of New York, ,(904) 894-6659,tarotofnewyork.com,5,6,https://lh5.googleusercontent.com/p/AF1QipNeOL8VDLtNZjkSVclFSGlKgSeq5OqM3-_LkGnu=w420-h240-k-no
New York NY,https://www.google.com/maps/place/Lexington+Psychic+Shop/data=!4m7!3m6!1s0x89c25914b2286e6b:0x39ef4f6e3435cc26!8m2!3d40.7639707!4d-73.9667606!16s%2Fg%2F11trmx9r00!19sChIJa24oshRZwokRJsw1NG5P7zk?authuser=0&hl=en&rclk=1,Lexington Psychic Shop,"797 Lexington Ave apartment 1, New York, NY 10065",(917) 742-3998,lexingtonpsychic.com,4.9,8,https://lh5.googleusercontent.com/p/AF1QipOaZKLWHWFuceiwnsD1qC4q6K4G3eRGjNGJVZ1y=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Psychic+readings+on+Broadway/data=!4m7!3m6!1s0x89c25956b2f2f9f5:0x512076e87bf108f8!8m2!3d40.7620489!4d-73.9832918!16s%2Fg%2F11vbjwb7gg!19sChIJ9fnyslZZwokR-Ajxe-h2IFE?authuser=0&hl=en&rclk=1,Psychic readings on Broadway,"1656 Broadway, New York, NY 10019",(551) 755-1083,loveexpertpsychic.com,4,4,https://lh5.googleusercontent.com/p/AF1QipPc07P3AEf2FOkI0xTtiq6F-14kQU5ZU516Nw07=w408-h544-k-no
New York NY,https://www.google.com/maps/place/New+York+Chelsea+Psychic/data=!4m7!3m6!1s0x89c2598d28ba7c31:0xefccbe9e107c265!8m2!3d40.7419487!4d-73.9994416!16s%2Fg%2F11kj8x4klq!19sChIJMXy6KI1ZwokRZcIH4enL_A4?authuser=0&hl=en&rclk=1,New York Chelsea Psychic,"237 W 18th St Unit 1FE, New York, NY 10011",(646) 531-2489, , , ,https://lh5.googleusercontent.com/p/AF1QipNnqIR9GF4MXyniQWzfQkqalW9BkSd9lbJpMped=w408-h399-k-no
New York NY,https://www.google.com/maps/place/Psychic+%26+Spiritual+Advisor/data=!4m7!3m6!1s0x89c2598e00ab81ef:0xe75d7ba7d12cb687!8m2!3d40.7275876!4d-74.0006557!16s%2Fg%2F1tdx0g8_!19sChIJ74GrAI5ZwokRh7Ys0ad7Xec?authuser=0&hl=en&rclk=1,Psychic & Spiritual Advisor,"110 W Houston St #4926, New York, NY 10012",(646) 370-5041, ,2.6,9,https://lh5.googleusercontent.com/p/AF1QipNEmrN93XT6dVDzB-FHrwrwAL8v6iy11XVbFMpS=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Psychic+Life+Coach+NYC/data=!4m7!3m6!1s0x89c2599e112290bd:0x620d419f53d48d65!8m2!3d40.7545921!4d-73.9716695!16s%2Fg%2F11wc1g701g!19sChIJvZAiEZ5ZwokRZY3UU59BDWI?authuser=0&hl=en&rclk=1,Psychic Life Coach NYC,"E 48th St, New York, NY 10017",(646) 984-3596, , , ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=17V_j25kK9Dssyxqk5pBpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.537178&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Tribeca+Energy+Studio+%7C+Astrology+Shop+NYC/data=!4m7!3m6!1s0x89c2598ae5e5c851:0x4a09e8575a759ca!8m2!3d40.7205444!4d-74.0046103!16s%2Fg%2F1q64fq9rk!19sChIJUcjl5YpZwokRylmndYWeoAQ?authuser=0&hl=en&rclk=1,Tribeca Energy Studio | Astrology Shop NYC,"11 Lispenard St, New York, NY 10013",(646) 441-7554,psychicenergyreader.com,4.9,8,https://lh5.googleusercontent.com/p/AF1QipNIcpj5wXEWTb0eSDB1U40g3HSFrCJE8zQVPPXS=w408-h882-k-no
New York NY,"https://www.google.com/maps/place/Psychic+%26+Spiritual+Healer+In+New+York,+Love+Spell+Caster+In+Brooklyn,Ex-Love+Back,Tarot+Reading,Black+Magic+Removal,/data=!4m7!3m6!1s0x89c25b769b73b4c5:0x85e9d863116863ff!8m2!3d40.6449803!4d-73.9492308!16s%2Fg%2F11lt_41v7h!19sChIJxbRzm3ZbwokR_2NoEWPY6YU?authuser=0&hl=en&rclk=1","Psychic & Spiritual Healer In New York, Love Spell Caster In Brooklyn,Ex-Love Back,Tarot Reading,Black Magic Removal,","1678 Nostrand Ave apt 1, Brooklyn, NY 11226",(718) 415-1024,psychicreaderganesh.com,5,94,https://lh5.googleusercontent.com/p/AF1QipOTS0hVglTG8exopzJWkvXFYdNJvdBrw6W5mzU1=w408-h544-k-no
New York NY,https://www.google.com/maps/place/Veronica+Moya+-+Medium/data=!4m7!3m6!1s0x89c258f9538a86cf:0xefa4cbc5ba8474b4!8m2!3d40.7492741!4d-73.9938007!16s%2Fg%2F11cfdj_rp!19sChIJz4aKU_lYwokRtHSEusXLpO8?authuser=0&hl=en&rclk=1,Veronica Moya - Medium,"241 W 30th St #102, New York, NY 10001",(646) 592-0125,veronicamoya.com,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAamNgArfj-1pxLvnzGYJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.344833&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Seance+In+The+City+-+NYC/data=!4m7!3m6!1s0x89c259ae332491db:0xbea7a7c5727318df!8m2!3d40.7492741!4d-73.9938007!16s%2Fg%2F11clt9xx61!19sChIJ25EkM65ZwokR3xhzcsWnp74?authuser=0&hl=en&rclk=1,Seance In The City - NYC,"241 W 30th St, New York, NY 10018",(917) 733-3107, ,3,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAamNgArfj-1pxLvnzGYJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.344833&pitch=0&thumbfov=100
New York NY,https://www.google.com/maps/place/Psychic+Readings+by+Hailey%E2%80%99s+Spirit/data=!4m7!3m6!1s0x6e39893e0bc651d5:0xf389ab9c13e38b62!8m2!3d40.6452314!4d-73.9448356!16s%2Fg%2F11s18fszv3!19sChIJ1VHGCz6JOW4RYovjE5yrifM?authuser=0&hl=en&rclk=1,Psychic Readings by Hailey’s Spirit, ,(347) 981-0290, ,5,16,https://lh5.googleusercontent.com/p/AF1QipMuOqfd3Vvtp_K8emki8u-cQx0FEzcQ6tNmFf9H=w408-h405-k-no
